path,tm_id,source,category_id,doc_id
glyph_crops_merged_by_tm/TM_60306/4964_11_cat150__kornia.jpg,TM_60306,kornia,150,4964_11
glyph_crops_merged_by_tm/TM_60306/4960_25053_cat201__opencv.jpg,TM_60306,opencv,201,4960_25053
glyph_crops_merged_by_tm/TM_60306/4965_38_cat100__kornia.jpg,TM_60306,kornia,100,4965_38
glyph_crops_merged_by_tm/TM_60306/4960_25456_cat8__opencv.jpg,TM_60306,opencv,8,4960_25456
glyph_crops_merged_by_tm/TM_60306/4965_105_cat212__kornia.jpg,TM_60306,kornia,212,4965_105
glyph_crops_merged_by_tm/TM_60306/4965_136_cat212__kornia.jpg,TM_60306,kornia,212,4965_136
glyph_crops_merged_by_tm/TM_60306/4960_25506_cat201__opencv.jpg,TM_60306,opencv,201,4960_25506
glyph_crops_merged_by_tm/TM_60306/4960_213_cat120__kornia.jpg,TM_60306,kornia,120,4960_213
glyph_crops_merged_by_tm/TM_60306/4960_874_cat225__kornia.jpg,TM_60306,kornia,225,4960_874
glyph_crops_merged_by_tm/TM_60306/4965_31_cat8__kornia.jpg,TM_60306,kornia,8,4965_31
glyph_crops_merged_by_tm/TM_60306/4960_25676_cat8__opencv.jpg,TM_60306,opencv,8,4960_25676
glyph_crops_merged_by_tm/TM_60306/4960_645_cat23__kornia.jpg,TM_60306,kornia,23,4960_645
glyph_crops_merged_by_tm/TM_60306/4963_183_cat144__kornia.jpg,TM_60306,kornia,144,4963_183
glyph_crops_merged_by_tm/TM_60306/4959_26503_cat59__opencv.jpg,TM_60306,opencv,59,4959_26503
glyph_crops_merged_by_tm/TM_60306/4960_1085_cat120__kornia.jpg,TM_60306,kornia,120,4960_1085
glyph_crops_merged_by_tm/TM_60306/4963_107_cat8__kornia.jpg,TM_60306,kornia,8,4963_107
glyph_crops_merged_by_tm/TM_60306/4960_25064_cat23__opencv.jpg,TM_60306,opencv,23,4960_25064
glyph_crops_merged_by_tm/TM_60306/4959_26884_cat111__opencv.jpg,TM_60306,opencv,111,4959_26884
glyph_crops_merged_by_tm/TM_60306/4965_65_cat8__kornia.jpg,TM_60306,kornia,8,4965_65
glyph_crops_merged_by_tm/TM_60306/4959_26881_cat45__opencv.jpg,TM_60306,opencv,45,4959_26881
glyph_crops_merged_by_tm/TM_60306/4960_5_cat14__kornia.jpg,TM_60306,kornia,14,4960_5
glyph_crops_merged_by_tm/TM_60306/4960_856_cat225__kornia.jpg,TM_60306,kornia,225,4960_856
glyph_crops_merged_by_tm/TM_60306/4963_153_cat23__kornia.jpg,TM_60306,kornia,23,4963_153
glyph_crops_merged_by_tm/TM_60306/4961_27374_cat14__opencv.jpg,TM_60306,opencv,14,4961_27374
glyph_crops_merged_by_tm/TM_60306/4963_24342_cat201__opencv.jpg,TM_60306,opencv,201,4963_24342
glyph_crops_merged_by_tm/TM_60306/4962_25984_cat225__opencv.jpg,TM_60306,opencv,225,4962_25984
glyph_crops_merged_by_tm/TM_60306/4962_25948_cat107__opencv.jpg,TM_60306,opencv,107,4962_25948
glyph_crops_merged_by_tm/TM_60306/4960_156_cat212__kornia.jpg,TM_60306,kornia,212,4960_156
glyph_crops_merged_by_tm/TM_60306/4964_1_cat14__kornia.jpg,TM_60306,kornia,14,4964_1
glyph_crops_merged_by_tm/TM_60306/4960_309_cat45__kornia.jpg,TM_60306,kornia,45,4960_309
glyph_crops_merged_by_tm/TM_60306/2971_13_cat14__kornia.jpg,TM_60306,kornia,14,2971_13
glyph_crops_merged_by_tm/TM_60306/2971_127_cat161__kornia.jpg,TM_60306,kornia,161,2971_127
glyph_crops_merged_by_tm/TM_60306/4960_24842_cat23__opencv.jpg,TM_60306,opencv,23,4960_24842
glyph_crops_merged_by_tm/TM_60306/4964_106_cat225__kornia.jpg,TM_60306,kornia,225,4964_106
glyph_crops_merged_by_tm/TM_60306/4959_82_cat119__kornia.jpg,TM_60306,kornia,119,4959_82
glyph_crops_merged_by_tm/TM_60306/4962_108_cat201__kornia.jpg,TM_60306,kornia,201,4962_108
glyph_crops_merged_by_tm/TM_60306/4963_24212_cat225__opencv.jpg,TM_60306,opencv,225,4963_24212
glyph_crops_merged_by_tm/TM_60306/4959_154_cat23__kornia.jpg,TM_60306,kornia,23,4959_154
glyph_crops_merged_by_tm/TM_60306/4960_25363_cat23__opencv.jpg,TM_60306,opencv,23,4960_25363
glyph_crops_merged_by_tm/TM_60306/4960_25026_cat14__opencv.jpg,TM_60306,opencv,14,4960_25026
glyph_crops_merged_by_tm/TM_60306/4960_25907_cat201__opencv.jpg,TM_60306,opencv,201,4960_25907
glyph_crops_merged_by_tm/TM_60306/4963_24420_cat14__opencv.jpg,TM_60306,opencv,14,4963_24420
glyph_crops_merged_by_tm/TM_60306/4960_348_cat161__kornia.jpg,TM_60306,kornia,161,4960_348
glyph_crops_merged_by_tm/TM_60306/4960_24740_cat14__opencv.jpg,TM_60306,opencv,14,4960_24740
glyph_crops_merged_by_tm/TM_60306/4959_251_cat23__kornia.jpg,TM_60306,kornia,23,4959_251
glyph_crops_merged_by_tm/TM_60306/4962_26046_cat212__opencv.jpg,TM_60306,opencv,212,4962_26046
glyph_crops_merged_by_tm/TM_60306/4960_67_cat23__kornia.jpg,TM_60306,kornia,23,4960_67
glyph_crops_merged_by_tm/TM_60306/4964_27188_cat23__opencv.jpg,TM_60306,opencv,23,4964_27188
glyph_crops_merged_by_tm/TM_60306/4958_27013_cat107__opencv.jpg,TM_60306,opencv,107,4958_27013
glyph_crops_merged_by_tm/TM_60306/4960_24792_cat212__opencv.jpg,TM_60306,opencv,212,4960_24792
glyph_crops_merged_by_tm/TM_60306/4958_63_cat186__kornia.jpg,TM_60306,kornia,186,4958_63
glyph_crops_merged_by_tm/TM_60306/4962_25981_cat225__opencv.jpg,TM_60306,opencv,225,4962_25981
glyph_crops_merged_by_tm/TM_60306/4962_26142_cat212__opencv.jpg,TM_60306,opencv,212,4962_26142
glyph_crops_merged_by_tm/TM_60306/2971_50_cat201__kornia.jpg,TM_60306,kornia,201,2971_50
glyph_crops_merged_by_tm/TM_60306/4960_24477_cat161__opencv.jpg,TM_60306,opencv,161,4960_24477
glyph_crops_merged_by_tm/TM_60306/4960_445_cat23__kornia.jpg,TM_60306,kornia,23,4960_445
glyph_crops_merged_by_tm/TM_60306/4959_26592_cat111__opencv.jpg,TM_60306,opencv,111,4959_26592
glyph_crops_merged_by_tm/TM_60306/4958_43_cat14__kornia.jpg,TM_60306,kornia,14,4958_43
glyph_crops_merged_by_tm/TM_60306/4959_163_cat8__kornia.jpg,TM_60306,kornia,8,4959_163
glyph_crops_merged_by_tm/TM_60306/4960_1083_cat23__kornia.jpg,TM_60306,kornia,23,4960_1083
glyph_crops_merged_by_tm/TM_60306/4960_24724_cat107__opencv.jpg,TM_60306,opencv,107,4960_24724
glyph_crops_merged_by_tm/TM_60306/2971_64_cat111__kornia.jpg,TM_60306,kornia,111,2971_64
glyph_crops_merged_by_tm/TM_60306/4960_25629_cat23__opencv.jpg,TM_60306,opencv,23,4960_25629
glyph_crops_merged_by_tm/TM_60306/4963_142_cat186__kornia.jpg,TM_60306,kornia,186,4963_142
glyph_crops_merged_by_tm/TM_60306/4963_24262_cat7__opencv.jpg,TM_60306,opencv,7,4963_24262
glyph_crops_merged_by_tm/TM_60306/4960_187_cat186__kornia.jpg,TM_60306,kornia,186,4960_187
glyph_crops_merged_by_tm/TM_60306/4965_86_cat45__kornia.jpg,TM_60306,kornia,45,4965_86
glyph_crops_merged_by_tm/TM_60306/4962_160_cat8__kornia.jpg,TM_60306,kornia,8,4962_160
glyph_crops_merged_by_tm/TM_60306/4962_256_cat59__kornia.jpg,TM_60306,kornia,59,4962_256
glyph_crops_merged_by_tm/TM_60306/4960_24563_cat100__opencv.jpg,TM_60306,opencv,100,4960_24563
glyph_crops_merged_by_tm/TM_60306/4960_25195_cat23__opencv.jpg,TM_60306,opencv,23,4960_25195
glyph_crops_merged_by_tm/TM_60306/4962_159_cat212__kornia.jpg,TM_60306,kornia,212,4962_159
glyph_crops_merged_by_tm/TM_60306/4964_27144_cat119__opencv.jpg,TM_60306,opencv,119,4964_27144
glyph_crops_merged_by_tm/TM_60306/2971_93_cat7__kornia.jpg,TM_60306,kornia,7,2971_93
glyph_crops_merged_by_tm/TM_60306/4960_48_cat150__kornia.jpg,TM_60306,kornia,150,4960_48
glyph_crops_merged_by_tm/TM_60306/4960_635_cat14__kornia.jpg,TM_60306,kornia,14,4960_635
glyph_crops_merged_by_tm/TM_60306/4962_26043_cat225__opencv.jpg,TM_60306,opencv,225,4962_26043
glyph_crops_merged_by_tm/TM_60306/4960_581_cat23__kornia.jpg,TM_60306,kornia,23,4960_581
glyph_crops_merged_by_tm/TM_60306/4960_293_cat119__kornia.jpg,TM_60306,kornia,119,4960_293
glyph_crops_merged_by_tm/TM_60306/4963_24317_cat77__opencv.jpg,TM_60306,opencv,77,4963_24317
glyph_crops_merged_by_tm/TM_60306/4959_26514_cat59__opencv.jpg,TM_60306,opencv,59,4959_26514
glyph_crops_merged_by_tm/TM_60306/4960_25299_cat7__opencv.jpg,TM_60306,opencv,7,4960_25299
glyph_crops_merged_by_tm/TM_60306/4960_424_cat119__kornia.jpg,TM_60306,kornia,119,4960_424
glyph_crops_merged_by_tm/TM_60306/4959_26765_cat23__opencv.jpg,TM_60306,opencv,23,4959_26765
glyph_crops_merged_by_tm/TM_60306/4960_25801_cat100__opencv.jpg,TM_60306,opencv,100,4960_25801
glyph_crops_merged_by_tm/TM_60306/4959_109_cat23__kornia.jpg,TM_60306,kornia,23,4959_109
glyph_crops_merged_by_tm/TM_60306/4964_84_cat23__kornia.jpg,TM_60306,kornia,23,4964_84
glyph_crops_merged_by_tm/TM_60306/4960_64_cat201__kornia.jpg,TM_60306,kornia,201,4960_64
glyph_crops_merged_by_tm/TM_60306/4962_26081_cat212__opencv.jpg,TM_60306,opencv,212,4962_26081
glyph_crops_merged_by_tm/TM_60306/4960_25487_cat201__opencv.jpg,TM_60306,opencv,201,4960_25487
glyph_crops_merged_by_tm/TM_60306/4960_303_cat14__kornia.jpg,TM_60306,kornia,14,4960_303
glyph_crops_merged_by_tm/TM_60306/4959_26817_cat212__opencv.jpg,TM_60306,opencv,212,4959_26817
glyph_crops_merged_by_tm/TM_60306/4960_24867_cat23__opencv.jpg,TM_60306,opencv,23,4960_24867
glyph_crops_merged_by_tm/TM_60306/4960_25162_cat225__opencv.jpg,TM_60306,opencv,225,4960_25162
glyph_crops_merged_by_tm/TM_60306/4959_26509_cat8__opencv.jpg,TM_60306,opencv,8,4959_26509
glyph_crops_merged_by_tm/TM_60306/4965_35_cat14__kornia.jpg,TM_60306,kornia,14,4965_35
glyph_crops_merged_by_tm/TM_60306/4960_607_cat225__kornia.jpg,TM_60306,kornia,225,4960_607
glyph_crops_merged_by_tm/TM_60306/4964_27116_cat150__opencv.jpg,TM_60306,opencv,150,4964_27116
glyph_crops_merged_by_tm/TM_60306/4965_24014_cat107__opencv.jpg,TM_60306,opencv,107,4965_24014
glyph_crops_merged_by_tm/TM_60306/4959_243_cat23__kornia.jpg,TM_60306,kornia,23,4959_243
glyph_crops_merged_by_tm/TM_60306/2971_26238_cat119__opencv.jpg,TM_60306,opencv,119,2971_26238
glyph_crops_merged_by_tm/TM_60306/4959_26753_cat212__opencv.jpg,TM_60306,opencv,212,4959_26753
glyph_crops_merged_by_tm/TM_60306/4958_55_cat119__kornia.jpg,TM_60306,kornia,119,4958_55
glyph_crops_merged_by_tm/TM_60306/4960_364_cat23__kornia.jpg,TM_60306,kornia,23,4960_364
glyph_crops_merged_by_tm/TM_60306/4965_193_cat119__kornia.jpg,TM_60306,kornia,119,4965_193
glyph_crops_merged_by_tm/TM_60306/4960_25585_cat150__opencv.jpg,TM_60306,opencv,150,4960_25585
glyph_crops_merged_by_tm/TM_60306/4963_24217_cat201__opencv.jpg,TM_60306,opencv,201,4963_24217
glyph_crops_merged_by_tm/TM_60306/4963_168_cat14__kornia.jpg,TM_60306,kornia,14,4963_168
glyph_crops_merged_by_tm/TM_60306/4962_26036_cat212__opencv.jpg,TM_60306,opencv,212,4962_26036
glyph_crops_merged_by_tm/TM_60306/4962_25938_cat77__opencv.jpg,TM_60306,opencv,77,4962_25938
glyph_crops_merged_by_tm/TM_60306/4962_45_cat33__kornia.jpg,TM_60306,kornia,33,4962_45
glyph_crops_merged_by_tm/TM_60306/4960_387_cat100__kornia.jpg,TM_60306,kornia,100,4960_387
glyph_crops_merged_by_tm/TM_60306/4960_949_cat212__kornia.jpg,TM_60306,kornia,212,4960_949
glyph_crops_merged_by_tm/TM_60306/4959_258_cat119__kornia.jpg,TM_60306,kornia,119,4959_258
glyph_crops_merged_by_tm/TM_60306/4960_24743_cat8__opencv.jpg,TM_60306,opencv,8,4960_24743
glyph_crops_merged_by_tm/TM_60306/4960_25010_cat23__opencv.jpg,TM_60306,opencv,23,4960_25010
glyph_crops_merged_by_tm/TM_60306/4962_25962_cat201__opencv.jpg,TM_60306,opencv,201,4962_25962
glyph_crops_merged_by_tm/TM_60306/4960_24824_cat119__opencv.jpg,TM_60306,opencv,119,4960_24824
glyph_crops_merged_by_tm/TM_60306/4959_261_cat100__kornia.jpg,TM_60306,kornia,100,4959_261
glyph_crops_merged_by_tm/TM_60306/4959_26539_cat8__opencv.jpg,TM_60306,opencv,8,4959_26539
glyph_crops_merged_by_tm/TM_60306/4965_51_cat150__kornia.jpg,TM_60306,kornia,150,4965_51
glyph_crops_merged_by_tm/TM_60306/4965_120_cat8__kornia.jpg,TM_60306,kornia,8,4965_120
glyph_crops_merged_by_tm/TM_60306/4963_75_cat107__kornia.jpg,TM_60306,kornia,107,4963_75
glyph_crops_merged_by_tm/TM_60306/4965_23983_cat161__opencv.jpg,TM_60306,opencv,161,4965_23983
glyph_crops_merged_by_tm/TM_60306/4959_268_cat201__kornia.jpg,TM_60306,kornia,201,4959_268
glyph_crops_merged_by_tm/TM_60306/4958_102_cat59__kornia.jpg,TM_60306,kornia,59,4958_102
glyph_crops_merged_by_tm/TM_60306/4960_557_cat212__kornia.jpg,TM_60306,kornia,212,4960_557
glyph_crops_merged_by_tm/TM_60306/4959_26501_cat186__opencv.jpg,TM_60306,opencv,186,4959_26501
glyph_crops_merged_by_tm/TM_60306/4958_26987_cat186__opencv.jpg,TM_60306,opencv,186,4958_26987
glyph_crops_merged_by_tm/TM_60306/4959_296_cat14__kornia.jpg,TM_60306,kornia,14,4959_296
glyph_crops_merged_by_tm/TM_60306/4963_214_cat59__kornia.jpg,TM_60306,kornia,59,4963_214
glyph_crops_merged_by_tm/TM_60306/4959_26474_cat119__opencv.jpg,TM_60306,opencv,119,4959_26474
glyph_crops_merged_by_tm/TM_60306/4960_25624_cat119__opencv.jpg,TM_60306,opencv,119,4960_25624
glyph_crops_merged_by_tm/TM_60306/4963_32_cat201__kornia.jpg,TM_60306,kornia,201,4963_32
glyph_crops_merged_by_tm/TM_60306/4960_25334_cat177__opencv.jpg,TM_60306,opencv,177,4960_25334
glyph_crops_merged_by_tm/TM_60306/4965_166_cat212__kornia.jpg,TM_60306,kornia,212,4965_166
glyph_crops_merged_by_tm/TM_60306/4965_90_cat225__kornia.jpg,TM_60306,kornia,225,4965_90
glyph_crops_merged_by_tm/TM_60306/4960_24970_cat8__opencv.jpg,TM_60306,opencv,8,4960_24970
glyph_crops_merged_by_tm/TM_60306/4960_25385_cat59__opencv.jpg,TM_60306,opencv,59,4960_25385
glyph_crops_merged_by_tm/TM_60306/4960_365_cat119__kornia.jpg,TM_60306,kornia,119,4960_365
glyph_crops_merged_by_tm/TM_60306/4960_674_cat100__kornia.jpg,TM_60306,kornia,100,4960_674
glyph_crops_merged_by_tm/TM_60306/4959_26875_cat212__opencv.jpg,TM_60306,opencv,212,4959_26875
glyph_crops_merged_by_tm/TM_60306/4960_25323_cat8__opencv.jpg,TM_60306,opencv,8,4960_25323
glyph_crops_merged_by_tm/TM_60306/4959_26644_cat100__opencv.jpg,TM_60306,opencv,100,4959_26644
glyph_crops_merged_by_tm/TM_60306/4959_433_cat119__kornia.jpg,TM_60306,kornia,119,4959_433
glyph_crops_merged_by_tm/TM_60306/4964_194_cat161__kornia.jpg,TM_60306,kornia,161,4964_194
glyph_crops_merged_by_tm/TM_60306/4960_24581_cat23__opencv.jpg,TM_60306,opencv,23,4960_24581
glyph_crops_merged_by_tm/TM_60306/4959_26484_cat23__opencv.jpg,TM_60306,opencv,23,4959_26484
glyph_crops_merged_by_tm/TM_60306/2971_26286_cat225__opencv.jpg,TM_60306,opencv,225,2971_26286
glyph_crops_merged_by_tm/TM_60306/2971_111_cat120__kornia.jpg,TM_60306,kornia,120,2971_111
glyph_crops_merged_by_tm/TM_60306/2971_55_cat77__kornia.jpg,TM_60306,kornia,77,2971_55
glyph_crops_merged_by_tm/TM_60306/4960_24591_cat186__opencv.jpg,TM_60306,opencv,186,4960_24591
glyph_crops_merged_by_tm/TM_60306/4963_24451_cat23__opencv.jpg,TM_60306,opencv,23,4963_24451
glyph_crops_merged_by_tm/TM_60306/4959_26536_cat8__opencv.jpg,TM_60306,opencv,8,4959_26536
glyph_crops_merged_by_tm/TM_60306/4959_26415_cat119__opencv.jpg,TM_60306,opencv,119,4959_26415
glyph_crops_merged_by_tm/TM_60306/4960_25552_cat23__opencv.jpg,TM_60306,opencv,23,4960_25552
glyph_crops_merged_by_tm/TM_60306/4964_76_cat225__kornia.jpg,TM_60306,kornia,225,4964_76
glyph_crops_merged_by_tm/TM_60306/4965_24100_cat59__opencv.jpg,TM_60306,opencv,59,4965_24100
glyph_crops_merged_by_tm/TM_60306/4963_24156_cat119__opencv.jpg,TM_60306,opencv,119,4963_24156
glyph_crops_merged_by_tm/TM_60306/4960_25018_cat225__opencv.jpg,TM_60306,opencv,225,4960_25018
glyph_crops_merged_by_tm/TM_60306/4959_26464_cat119__opencv.jpg,TM_60306,opencv,119,4959_26464
glyph_crops_merged_by_tm/TM_60306/4961_27378_cat33__opencv.jpg,TM_60306,opencv,33,4961_27378
glyph_crops_merged_by_tm/TM_60306/4959_26537_cat107__opencv.jpg,TM_60306,opencv,107,4959_26537
glyph_crops_merged_by_tm/TM_60306/4960_598_cat201__kornia.jpg,TM_60306,kornia,201,4960_598
glyph_crops_merged_by_tm/TM_60306/4959_24_cat186__kornia.jpg,TM_60306,kornia,186,4959_24
glyph_crops_merged_by_tm/TM_60306/4959_26608_cat201__opencv.jpg,TM_60306,opencv,201,4959_26608
glyph_crops_merged_by_tm/TM_60306/4960_572_cat23__kornia.jpg,TM_60306,kornia,23,4960_572
glyph_crops_merged_by_tm/TM_60306/4960_1182_cat212__kornia.jpg,TM_60306,kornia,212,4960_1182
glyph_crops_merged_by_tm/TM_60306/4962_26222_cat212__opencv.jpg,TM_60306,opencv,212,4962_26222
glyph_crops_merged_by_tm/TM_60306/4961_21_cat14__kornia.jpg,TM_60306,kornia,14,4961_21
glyph_crops_merged_by_tm/TM_60306/4960_25517_cat23__opencv.jpg,TM_60306,opencv,23,4960_25517
glyph_crops_merged_by_tm/TM_60306/4960_24847_cat201__opencv.jpg,TM_60306,opencv,201,4960_24847
glyph_crops_merged_by_tm/TM_60306/2971_26291_cat212__opencv.jpg,TM_60306,opencv,212,2971_26291
glyph_crops_merged_by_tm/TM_60306/4962_26202_cat225__opencv.jpg,TM_60306,opencv,225,4962_26202
glyph_crops_merged_by_tm/TM_60306/4961_13_cat119__kornia.jpg,TM_60306,kornia,119,4961_13
glyph_crops_merged_by_tm/TM_60306/4965_48_cat161__kornia.jpg,TM_60306,kornia,161,4965_48
glyph_crops_merged_by_tm/TM_60306/4960_25590_cat201__opencv.jpg,TM_60306,opencv,201,4960_25590
glyph_crops_merged_by_tm/TM_60306/4963_123_cat212__kornia.jpg,TM_60306,kornia,212,4963_123
glyph_crops_merged_by_tm/TM_60306/4960_202_cat120__kornia.jpg,TM_60306,kornia,120,4960_202
glyph_crops_merged_by_tm/TM_60306/4960_512_cat8__kornia.jpg,TM_60306,kornia,8,4960_512
glyph_crops_merged_by_tm/TM_60306/4962_26037_cat14__opencv.jpg,TM_60306,opencv,14,4962_26037
glyph_crops_merged_by_tm/TM_60306/4962_164_cat23__kornia.jpg,TM_60306,kornia,23,4962_164
glyph_crops_merged_by_tm/TM_60306/4959_26667_cat23__opencv.jpg,TM_60306,opencv,23,4959_26667
glyph_crops_merged_by_tm/TM_60306/2971_2_cat8__kornia.jpg,TM_60306,kornia,8,2971_2
glyph_crops_merged_by_tm/TM_60306/4964_154_cat23__kornia.jpg,TM_60306,kornia,23,4964_154
glyph_crops_merged_by_tm/TM_60306/4960_1062_cat212__kornia.jpg,TM_60306,kornia,212,4960_1062
glyph_crops_merged_by_tm/TM_60306/4960_24637_cat33__opencv.jpg,TM_60306,opencv,33,4960_24637
glyph_crops_merged_by_tm/TM_60306/4963_35_cat100__kornia.jpg,TM_60306,kornia,100,4963_35
glyph_crops_merged_by_tm/TM_60306/4959_56_cat23__kornia.jpg,TM_60306,kornia,23,4959_56
glyph_crops_merged_by_tm/TM_60306/4965_17_cat120__kornia.jpg,TM_60306,kornia,120,4965_17
glyph_crops_merged_by_tm/TM_60306/4959_134_cat177__kornia.jpg,TM_60306,kornia,177,4959_134
glyph_crops_merged_by_tm/TM_60306/4960_24734_cat201__opencv.jpg,TM_60306,opencv,201,4960_24734
glyph_crops_merged_by_tm/TM_60306/4964_27194_cat150__opencv.jpg,TM_60306,opencv,150,4964_27194
glyph_crops_merged_by_tm/TM_60306/4959_26651_cat225__opencv.jpg,TM_60306,opencv,225,4959_26651
glyph_crops_merged_by_tm/TM_60306/4962_26038_cat8__opencv.jpg,TM_60306,opencv,8,4962_26038
glyph_crops_merged_by_tm/TM_60306/4960_24774_cat119__opencv.jpg,TM_60306,opencv,119,4960_24774
glyph_crops_merged_by_tm/TM_60306/4960_391_cat107__kornia.jpg,TM_60306,kornia,107,4960_391
glyph_crops_merged_by_tm/TM_60306/4960_24694_cat8__opencv.jpg,TM_60306,opencv,8,4960_24694
glyph_crops_merged_by_tm/TM_60306/4959_169_cat14__kornia.jpg,TM_60306,kornia,14,4959_169
glyph_crops_merged_by_tm/TM_60306/4962_200_cat23__kornia.jpg,TM_60306,kornia,23,4962_200
glyph_crops_merged_by_tm/TM_60306/4963_250_cat8__kornia.jpg,TM_60306,kornia,8,4963_250
glyph_crops_merged_by_tm/TM_60306/4960_24520_cat201__opencv.jpg,TM_60306,opencv,201,4960_24520
glyph_crops_merged_by_tm/TM_60306/4958_109_cat100__kornia.jpg,TM_60306,kornia,100,4958_109
glyph_crops_merged_by_tm/TM_60306/4959_403_cat8__kornia.jpg,TM_60306,kornia,8,4959_403
glyph_crops_merged_by_tm/TM_60306/4960_163_cat212__kornia.jpg,TM_60306,kornia,212,4960_163
glyph_crops_merged_by_tm/TM_60306/2971_26284_cat23__opencv.jpg,TM_60306,opencv,23,2971_26284
glyph_crops_merged_by_tm/TM_60306/4960_25650_cat119__opencv.jpg,TM_60306,opencv,119,4960_25650
glyph_crops_merged_by_tm/TM_60306/4958_5_cat33__kornia.jpg,TM_60306,kornia,33,4958_5
glyph_crops_merged_by_tm/TM_60306/4965_162_cat8__kornia.jpg,TM_60306,kornia,8,4965_162
glyph_crops_merged_by_tm/TM_60306/4960_104_cat7__kornia.jpg,TM_60306,kornia,7,4960_104
glyph_crops_merged_by_tm/TM_60306/4960_1203_cat23__kornia.jpg,TM_60306,kornia,23,4960_1203
glyph_crops_merged_by_tm/TM_60306/4960_248_cat161__kornia.jpg,TM_60306,kornia,161,4960_248
glyph_crops_merged_by_tm/TM_60306/4959_204_cat212__kornia.jpg,TM_60306,kornia,212,4959_204
glyph_crops_merged_by_tm/TM_60306/4962_25920_cat201__opencv.jpg,TM_60306,opencv,201,4962_25920
glyph_crops_merged_by_tm/TM_60306/4960_1063_cat8__kornia.jpg,TM_60306,kornia,8,4960_1063
glyph_crops_merged_by_tm/TM_60306/2971_26382_cat201__opencv.jpg,TM_60306,opencv,201,2971_26382
glyph_crops_merged_by_tm/TM_60306/4960_25583_cat119__opencv.jpg,TM_60306,opencv,119,4960_25583
glyph_crops_merged_by_tm/TM_60306/2971_26287_cat212__opencv.jpg,TM_60306,opencv,212,2971_26287
glyph_crops_merged_by_tm/TM_60306/4960_25137_cat100__opencv.jpg,TM_60306,opencv,100,4960_25137
glyph_crops_merged_by_tm/TM_60306/4962_26102_cat8__opencv.jpg,TM_60306,opencv,8,4962_26102
glyph_crops_merged_by_tm/TM_60306/4960_1095_cat45__kornia.jpg,TM_60306,kornia,45,4960_1095
glyph_crops_merged_by_tm/TM_60306/4959_26720_cat8__opencv.jpg,TM_60306,opencv,8,4959_26720
glyph_crops_merged_by_tm/TM_60306/4960_25410_cat225__opencv.jpg,TM_60306,opencv,225,4960_25410
glyph_crops_merged_by_tm/TM_60306/2971_26309_cat119__opencv.jpg,TM_60306,opencv,119,2971_26309
glyph_crops_merged_by_tm/TM_60306/4960_24846_cat59__opencv.jpg,TM_60306,opencv,59,4960_24846
glyph_crops_merged_by_tm/TM_60306/4960_25566_cat212__opencv.jpg,TM_60306,opencv,212,4960_25566
glyph_crops_merged_by_tm/TM_60306/4964_27200_cat7__opencv.jpg,TM_60306,opencv,7,4964_27200
glyph_crops_merged_by_tm/TM_60306/4960_24713_cat8__opencv.jpg,TM_60306,opencv,8,4960_24713
glyph_crops_merged_by_tm/TM_60306/4960_25090_cat120__opencv.jpg,TM_60306,opencv,120,4960_25090
glyph_crops_merged_by_tm/TM_60306/4960_640_cat23__kornia.jpg,TM_60306,kornia,23,4960_640
glyph_crops_merged_by_tm/TM_60306/4964_27223_cat77__opencv.jpg,TM_60306,opencv,77,4964_27223
glyph_crops_merged_by_tm/TM_60306/4960_801_cat77__kornia.jpg,TM_60306,kornia,77,4960_801
glyph_crops_merged_by_tm/TM_60306/4960_25139_cat59__opencv.jpg,TM_60306,opencv,59,4960_25139
glyph_crops_merged_by_tm/TM_60306/4959_201_cat212__kornia.jpg,TM_60306,kornia,212,4959_201
glyph_crops_merged_by_tm/TM_60306/4959_255_cat201__kornia.jpg,TM_60306,kornia,201,4959_255
glyph_crops_merged_by_tm/TM_60306/4965_24006_cat23__opencv.jpg,TM_60306,opencv,23,4965_24006
glyph_crops_merged_by_tm/TM_60306/4960_990_cat212__kornia.jpg,TM_60306,kornia,212,4960_990
glyph_crops_merged_by_tm/TM_60306/4964_27112_cat23__opencv.jpg,TM_60306,opencv,23,4964_27112
glyph_crops_merged_by_tm/TM_60306/4960_729_cat23__kornia.jpg,TM_60306,kornia,23,4960_729
glyph_crops_merged_by_tm/TM_60306/4959_26761_cat45__opencv.jpg,TM_60306,opencv,45,4959_26761
glyph_crops_merged_by_tm/TM_60306/4960_1116_cat120__kornia.jpg,TM_60306,kornia,120,4960_1116
glyph_crops_merged_by_tm/TM_60306/4959_402_cat23__kornia.jpg,TM_60306,kornia,23,4959_402
glyph_crops_merged_by_tm/TM_60306/4958_100_cat212__kornia.jpg,TM_60306,kornia,212,4958_100
glyph_crops_merged_by_tm/TM_60306/4963_212_cat225__kornia.jpg,TM_60306,kornia,225,4963_212
glyph_crops_merged_by_tm/TM_60306/4962_219_cat212__kornia.jpg,TM_60306,kornia,212,4962_219
glyph_crops_merged_by_tm/TM_60306/4962_142_cat201__kornia.jpg,TM_60306,kornia,201,4962_142
glyph_crops_merged_by_tm/TM_60306/4959_368_cat14__kornia.jpg,TM_60306,kornia,14,4959_368
glyph_crops_merged_by_tm/TM_60306/4958_27012_cat161__opencv.jpg,TM_60306,opencv,161,4958_27012
glyph_crops_merged_by_tm/TM_60306/4958_85_cat8__kornia.jpg,TM_60306,kornia,8,4958_85
