path,tm_id,source,category_id,base_char_name
glyph_crops_merged_by_tm/TM_60901/13_42581_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42570_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42481_cat177__opencv.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_42476_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_108_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_29_cat177__kornia.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_42563_cat201__opencv.jpg,TM_60901,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60901/13_39_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_38_cat225__kornia.jpg,TM_60901,yolo,225,eta
glyph_crops_merged_by_tm/TM_60901/13_19_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42433_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_52_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42506_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42489_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_6_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_7_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_111_cat225__kornia.jpg,TM_60901,yolo,225,eta
glyph_crops_merged_by_tm/TM_60901/13_42452_cat225__opencv.jpg,TM_60901,yolo,225,eta
glyph_crops_merged_by_tm/TM_60901/13_90_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42500_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_122_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42559_cat177__opencv.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_42435_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42432_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_16_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42546_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_84_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42510_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_45_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42531_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_116_cat201__kornia.jpg,TM_60901,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60901/13_42434_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_37_cat119__kornia.jpg,TM_60901,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60901/13_42428_cat177__opencv.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_42447_cat107__opencv.jpg,TM_60901,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60901/13_42521_cat177__opencv.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_42557_cat201__opencv.jpg,TM_60901,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60901/13_17_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_13_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_112_cat177__kornia.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_1_cat177__kornia.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_44_cat177__kornia.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_42442_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_120_cat201__kornia.jpg,TM_60901,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60901/13_55_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42545_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42574_cat100__opencv.jpg,TM_60901,yolo,100,xi
glyph_crops_merged_by_tm/TM_60901/13_102_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42441_cat107__opencv.jpg,TM_60901,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60901/13_42578_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42444_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_75_cat177__kornia.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_18_cat107__kornia.jpg,TM_60901,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60901/13_42573_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42555_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42436_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42427_cat107__opencv.jpg,TM_60901,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60901/13_83_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42547_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_36_cat111__kornia.jpg,TM_60901,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60901/13_42537_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42431_cat201__opencv.jpg,TM_60901,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60901/13_42538_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42568_cat9__opencv.jpg,TM_60901,yolo,9,alpha
glyph_crops_merged_by_tm/TM_60901/13_42473_cat111__opencv.jpg,TM_60901,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60901/13_117_cat119__kornia.jpg,TM_60901,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60901/13_42464_cat111__opencv.jpg,TM_60901,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60901/13_100_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42480_cat201__opencv.jpg,TM_60901,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60901/13_42536_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_43_cat201__kornia.jpg,TM_60901,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60901/13_54_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_82_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_65_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42567_cat201__opencv.jpg,TM_60901,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60901/13_14_cat119__kornia.jpg,TM_60901,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60901/13_42527_cat225__opencv.jpg,TM_60901,yolo,225,eta
glyph_crops_merged_by_tm/TM_60901/13_42482_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42437_cat225__opencv.jpg,TM_60901,yolo,225,eta
glyph_crops_merged_by_tm/TM_60901/13_42534_cat100__opencv.jpg,TM_60901,yolo,100,xi
glyph_crops_merged_by_tm/TM_60901/13_25_cat119__kornia.jpg,TM_60901,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60901/13_42492_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_8_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_30_cat100__kornia.jpg,TM_60901,yolo,100,xi
glyph_crops_merged_by_tm/TM_60901/13_78_cat201__kornia.jpg,TM_60901,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60901/13_11_cat7__kornia.jpg,TM_60901,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60901/13_27_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_105_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42446_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_41_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_48_cat100__kornia.jpg,TM_60901,yolo,100,xi
glyph_crops_merged_by_tm/TM_60901/13_42530_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_126_cat100__kornia.jpg,TM_60901,yolo,100,xi
glyph_crops_merged_by_tm/TM_60901/13_42520_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42485_cat100__opencv.jpg,TM_60901,yolo,100,xi
glyph_crops_merged_by_tm/TM_60901/13_59_cat119__kornia.jpg,TM_60901,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60901/13_10_cat225__kornia.jpg,TM_60901,yolo,225,eta
glyph_crops_merged_by_tm/TM_60901/13_74_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_12_cat107__kornia.jpg,TM_60901,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60901/13_106_cat119__kornia.jpg,TM_60901,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60901/13_109_cat100__kornia.jpg,TM_60901,yolo,100,xi
glyph_crops_merged_by_tm/TM_60901/13_15_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_62_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_5_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_87_cat100__kornia.jpg,TM_60901,yolo,100,xi
glyph_crops_merged_by_tm/TM_60901/13_42491_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42462_cat177__opencv.jpg,TM_60901,yolo,177,eta
glyph_crops_merged_by_tm/TM_60901/13_115_cat169__kornia.jpg,TM_60901,yolo,169,eta
glyph_crops_merged_by_tm/TM_60901/13_42501_cat119__opencv.jpg,TM_60901,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60901/13_42488_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42553_cat119__opencv.jpg,TM_60901,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60901/13_42451_cat23__opencv.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_42478_cat8__opencv.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_98_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_9_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_91_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_60901/13_130_cat8__kornia.jpg,TM_60901,yolo,8,beta
glyph_crops_merged_by_tm/TM_60901/13_42475_cat225__opencv.jpg,TM_60901,yolo,225,eta
glyph_crops_merged_by_tm/TM_60901/13_42562_cat169__opencv.jpg,TM_60901,yolo,169,eta
glyph_crops_merged_by_tm/TM_60901/13_80_cat225__kornia.jpg,TM_60901,yolo,225,eta
glyph_crops_merged_by_tm/TM_60901/13_125_cat23__kornia.jpg,TM_60901,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19709_cat23__opencv.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19691_cat225__opencv.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_73_cat23__kornia.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_51_cat201__kornia.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_46_cat100__kornia.jpg,TM_61112,yolo,100,xi
glyph_crops_merged_by_tm/TM_61112/2866_19685_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_41_cat107__kornia.jpg,TM_61112,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_31_cat23__kornia.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19732_cat225__opencv.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_19751_cat23__opencv.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_35_cat23__kornia.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19686_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_53_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_34_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_19688_cat107__opencv.jpg,TM_61112,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_19689_cat111__opencv.jpg,TM_61112,yolo,111,omicron
glyph_crops_merged_by_tm/TM_61112/2866_19724_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_19715_cat100__opencv.jpg,TM_61112,yolo,100,xi
glyph_crops_merged_by_tm/TM_61112/2866_36_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_2_cat225__kornia.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_19748_cat225__opencv.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_8_cat8__kornia.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19730_cat8__opencv.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19699_cat8__opencv.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_45_cat77__kornia.jpg,TM_61112,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_19723_cat201__opencv.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_19713_cat8__opencv.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19_cat111__kornia.jpg,TM_61112,yolo,111,omicron
glyph_crops_merged_by_tm/TM_61112/2866_32_cat8__kornia.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19745_cat225__opencv.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_19695_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_43_cat107__kornia.jpg,TM_61112,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_19725_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_57_cat23__kornia.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_23_cat23__kornia.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19707_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_7_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_18_cat107__kornia.jpg,TM_61112,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_61_cat225__kornia.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_30_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_19744_cat225__opencv.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_19679_cat8__opencv.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19708_cat225__opencv.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_19747_cat201__opencv.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_19716_cat77__opencv.jpg,TM_61112,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_19758_cat8__opencv.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_60_cat225__kornia.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_24_cat201__kornia.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_62_cat111__kornia.jpg,TM_61112,yolo,111,omicron
glyph_crops_merged_by_tm/TM_61112/2866_27_cat201__kornia.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_19734_cat111__opencv.jpg,TM_61112,yolo,111,omicron
glyph_crops_merged_by_tm/TM_61112/2866_68_cat225__kornia.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_9_cat8__kornia.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19710_cat23__opencv.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_33_cat201__kornia.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_19693_cat23__opencv.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_21_cat225__kornia.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_29_cat8__kornia.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_37_cat225__kornia.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_70_cat201__kornia.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_55_cat100__kornia.jpg,TM_61112,yolo,100,xi
glyph_crops_merged_by_tm/TM_61112/2866_11_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_19735_cat107__opencv.jpg,TM_61112,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_44_cat100__kornia.jpg,TM_61112,yolo,100,xi
glyph_crops_merged_by_tm/TM_61112/2866_25_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_19733_cat225__opencv.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_26_cat23__kornia.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19701_cat23__opencv.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_16_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_67_cat225__kornia.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_15_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_19706_cat23__opencv.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19714_cat107__opencv.jpg,TM_61112,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_19729_cat23__opencv.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19727_cat100__opencv.jpg,TM_61112,yolo,100,xi
glyph_crops_merged_by_tm/TM_61112/2866_19739_cat201__opencv.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_19673_cat23__opencv.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19711_cat201__opencv.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_19717_cat100__opencv.jpg,TM_61112,yolo,100,xi
glyph_crops_merged_by_tm/TM_61112/2866_19694_cat201__opencv.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_38_cat23__kornia.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_40_cat201__kornia.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_19696_cat23__opencv.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_52_cat119__kornia.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_19690_cat8__opencv.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19678_cat8__opencv.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19700_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_39_cat23__kornia.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_4_cat23__kornia.jpg,TM_61112,yolo,23,iota
glyph_crops_merged_by_tm/TM_61112/2866_19703_cat8__opencv.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_20_cat8__kornia.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19705_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_19697_cat201__opencv.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_71_cat225__kornia.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_63_cat107__kornia.jpg,TM_61112,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_19712_cat107__opencv.jpg,TM_61112,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61112/2866_58_cat8__kornia.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_65_cat201__kornia.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_19676_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_19671_cat225__opencv.jpg,TM_61112,yolo,225,eta
glyph_crops_merged_by_tm/TM_61112/2866_19704_cat201__opencv.jpg,TM_61112,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61112/2866_42_cat8__kornia.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_61112/2866_19681_cat119__opencv.jpg,TM_61112,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61112/2866_74_cat8__kornia.jpg,TM_61112,yolo,8,beta
glyph_crops_merged_by_tm/TM_60855/11683_44454_cat23__opencv.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_44364_cat9__opencv.jpg,TM_60855,yolo,9,alpha
glyph_crops_merged_by_tm/TM_60855/11683_126_cat111__kornia.jpg,TM_60855,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60855/11683_44417_cat23__opencv.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_168_cat8__kornia.jpg,TM_60855,yolo,8,beta
glyph_crops_merged_by_tm/TM_60855/11683_186_cat23__kornia.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_31_cat77__kornia.jpg,TM_60855,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60855/11683_44311_cat201__opencv.jpg,TM_60855,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60855/11683_71_cat9__kornia.jpg,TM_60855,yolo,9,alpha
glyph_crops_merged_by_tm/TM_60855/11683_79_cat201__kornia.jpg,TM_60855,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60855/11683_44493_cat8__opencv.jpg,TM_60855,yolo,8,beta
glyph_crops_merged_by_tm/TM_60855/11683_33_cat23__kornia.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_44459_cat107__opencv.jpg,TM_60855,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60855/11683_3_cat201__kornia.jpg,TM_60855,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60855/11683_125_cat225__kornia.jpg,TM_60855,yolo,225,eta
glyph_crops_merged_by_tm/TM_60855/11683_143_cat23__kornia.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_44372_cat201__opencv.jpg,TM_60855,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60855/11683_170_cat23__kornia.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_44315_cat119__opencv.jpg,TM_60855,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60855/11683_44451_cat201__opencv.jpg,TM_60855,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60855/11683_122_cat23__kornia.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_44399_cat8__opencv.jpg,TM_60855,yolo,8,beta
glyph_crops_merged_by_tm/TM_60855/11683_25_cat119__kornia.jpg,TM_60855,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60855/11683_44365_cat23__opencv.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_44341_cat100__opencv.jpg,TM_60855,yolo,100,xi
glyph_crops_merged_by_tm/TM_60855/11683_44320_cat8__opencv.jpg,TM_60855,yolo,8,beta
glyph_crops_merged_by_tm/TM_60855/11683_44293_cat8__opencv.jpg,TM_60855,yolo,8,beta
glyph_crops_merged_by_tm/TM_60855/11683_98_cat119__kornia.jpg,TM_60855,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60855/11683_49_cat100__kornia.jpg,TM_60855,yolo,100,xi
glyph_crops_merged_by_tm/TM_60855/11683_119_cat23__kornia.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_44438_cat23__opencv.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_142_cat23__kornia.jpg,TM_60855,yolo,23,iota
glyph_crops_merged_by_tm/TM_60855/11683_44432_cat111__opencv.jpg,TM_60855,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60855/11683_51_cat201__kornia.jpg,TM_60855,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60855/11683_44310_cat119__opencv.jpg,TM_60855,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60855/11683_44351_cat119__opencv.jpg,TM_60855,yolo,119,lambda
